Headline,Author,PostDate,Content,URL
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXnCfD9KtiJEwA2VrQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465283/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=6Ie9vaUIPXJ.tem66WarML1AjuE-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXnCfD9KtiJEwA21rQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465283/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=IE98.VcWKRovWKozaD1mXX4OI6Q-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXnCfD9KtiJEwA3VrQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465283/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=ryhGc7.HMhclzWYqkR7lhRFVepU-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXnCfD9KtiJEwA31rQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465283/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=y23yxG8VWqWpgsNLlF7gfPmHCmU-
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXnCfD9KtiJEwA4VrQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465283/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=KCDbLIYUBGM33zFN6dYEc20V7Kk-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXnCfD9KtiJEwA41rQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465283/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=ESUTKlAGrwVSzffsWodll9DJZcA-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 8 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXnCfD9KtiJEwA5VrQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465283/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=HhtchTdH9SoWpdQ7oz2r6Enr.KE-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXnCfD9KtiJEwA51rQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465283/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=nMXbmRlVjYM1YZxB.rsfu2OSW54-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXnCfD9KtiJEwA6FrQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465283/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=9RRbaftr5lHBB7t00JBtb057mgA-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXgiLK9KtilA4Ayz_QtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465291/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=5qBmrZEYszlMQ7heVdUuKUfmf0M-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXgiLK9KtilA4AzT_QtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465291/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=hFKm58He8q49Ob0w0gTADyinPvM-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXgiLK9KtilA4Azz_QtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465291/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=qcHt8T4SWS.K_yTlyrs5gnmKrxI-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXgiLK9KtilA4A0T_QtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465291/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=slNp1GxdnoLPhvw4HjIQ4OFt8Tw-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXgiLK9KtilA4A0z_QtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465291/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=QY09Lh.oX682rd9HKv2_dTJY9I0-
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXgiLK9KtilA4A1T_QtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465291/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=1keg5HYO9z4mkUh3vyKk2EksvcE-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXgiLK9KtilA4A1z_QtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465291/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=.4Ksb_b0bj4UDEUiUR.qd3pIh7Y-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 8 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXgiLK9KtilA4A2T_QtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465291/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=su5TtJXElGhDA8PPkByDC7ysWlk-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXgiLK9KtilA4A2z_QtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465291/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=rHL7zh5_BXlpaODe2kDYOYSQtz0-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXgiLK9KtilA4A3D_QtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465291/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=_c0RLbFcHJVCwBYnlsF6oAcCfts-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXnCDQ9KtigjAAkWHQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465296/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=4SEXX7h4S.fcG8ZC6FDPzI4cCFg-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXnCDQ9KtigjAAk2HQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465296/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=.dCBjQa2tllcnQ0nIJDkqSxqW6w-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXnCDQ9KtigjAAlWHQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465296/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=QX2Cs17pJu7TcxaLOkL0Z3m_hXM-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXnCDQ9KtigjAAl2HQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465296/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=PRKUmxXdU2QmIGJAy74xtHZRVNY-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXnCDQ9KtigjAAmWHQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465296/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=ANJOidxRURS9ysKhbznUnsB0sAM-
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXnCDQ9KtigjAAm2HQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465296/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=oT22oGP_ESn6wSi7iBQdigfltM4-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXnCDQ9KtigjAAnWHQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465296/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=vf_xKqbeki0x_rInKvQexP5FsuA-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 8 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXnCDQ9KtigjAAn2HQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465296/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=bx8zGQZLdL4LGNp3KFpFXJyCVs8-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXnCDQ9KtigjAAoWHQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465296/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=4ORRWI9gaih_QDPYAZQkip3iR.U-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXnCDQ9KtigjAAomHQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465296/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=OsRZm_csX.KA3H6tJoKs_XsuqRs-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXnCXV9Ktif3cAMRDQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465301/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=D4eq8Y.SuK1f2B4xGlOEeBe9zT8-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXnCXV9Ktif3cAMxDQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465301/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=xqoxcuBKH3CGXSjhixg8Hxk8xJ4-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXnCXV9Ktif3cANRDQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465301/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=9Ux9tWNVsnvNgpoxIDZc43w7vj0-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXnCXV9Ktif3cANxDQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465301/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=xjX.Xsail.bbCg7LSUechddb_d0-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXnCXV9Ktif3cAORDQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465301/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=0wMCOxQLkOBoFQGob7pkq8lKZGo-
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXnCXV9Ktif3cAOxDQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465301/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=9_QEvwgk3a8rDPtyIPzdG6_OS5c-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXnCXV9Ktif3cAPRDQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465301/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=OcisxiJu6S.4vOSibLcvd1_BNfo-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 8 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXnCXV9Ktif3cAPxDQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465301/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=oFJiLH7vBaWNMCM7ACHdQPlbLG8-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXnCXV9Ktif3cAQRDQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465301/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=5djf9pf8yBsbgL05ayYz1aKOX_8-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXnCXV9Ktif3cAQhDQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465301/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=EpAarg_OMvZ.DKM0dM07vNYDUyA-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXgSPb9KtibWcA.2vQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465307/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=NcMs6xonQM_8Xe.ZToO0khFthDc-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXgSPb9KtibWcA_WvQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465307/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=r.oHBtVaG8rZEJw5okCAJYtS1nI-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXgSPb9KtibWcA_2vQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465307/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=1T7yI33tsifryRJw2xeb1eJa8wY-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXgSPb9KtibWcAAWzQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465307/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=X1utz.BIlKZWyLpRAcoCCmr_Q9I-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXgSPb9KtibWcAA2zQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465307/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=Y4TAN5exshhhAp6PgJrx3Ww6ynU-
